binary_tox,capitalized letters,character count,cleaner_text,comment_text,compound,identity_hate,insult,lemmatized_text,lgbtq hate,misogynist words,neg,neu,neutral,obscene,pos,racial_ethnic slurs,severe_toxic,special characters,swear words,threat,toxic,word count
0,46,1473,"""  For the record, we tried """"calm and reasonable"""" many times.   However, when you have a vigilant troll that recruits his """"friends"""" into a swarm, they are all one in the same to me.   I personally, one on one, had a lengthy discussion with Jim Wales.  It does not get any more serious than that.   He overrode everything bye everyone, himself, while I waited.   This due to the fact that I DID involve legal entities and board members.  I was heard.   But I refuse to involve him again in this bullshit.    YOU all need to take a step back and see the big picture.  It's great that you are invested in this project, but you really have to evaluate the situation a LOT longer before you start blocking people.   You are equal to anyone that uses this site. Unfortunately, some have need for grandiose attention.  anyway, I am beyond a nice guy, and the celebs I work for are beyond nice people that don't deserve ANY of this crap.   Sam Harris for example, if you go way back, had a great page going, and the same trolls have edited it down to a couple lines.  Fine with me, but, the link to the official web site MUST and will always stay.  It's common sense, and as I have always said, not a discussion.  Stating a fact is not being rude. This includes stating the fact that a person is a moronic troll. Thanks again for your help.   I'm kinda not into chatting and checking these message board things.  As long as the links I place are kept, that's all I care about.""","""

For the record, we tried """"calm and reasonable"""" many times.   However, when you have a vigilant troll that recruits his """"friends"""" into a swarm, they are all one in the same to me.   I personally, one on one, had a lengthy discussion with Jim Wales.  It does not get any more serious than that.   He overrode everything bye everyone, himself, while I waited.   This due to the fact that I DID involve legal entities and board members.  I was heard.   But I refuse to involve him again in this bullshit.    YOU all need to take a step back and see the big picture.  It's great that you are invested in this project, but you really have to evaluate the situation a LOT longer before you start blocking people.   You are equal to anyone that uses this site. Unfortunately, some have need for grandiose attention.  anyway, I am beyond a nice guy, and the celebs I work for are beyond nice people that don't deserve ANY of this crap.   Sam Harris for example, if you go way back, had a great page going, and the same trolls have edited it down to a couple lines.  Fine with me, but, the link to the official web site MUST and will always stay.  It's common sense, and as I have always said, not a discussion.  Stating a fact is not being rude. This includes stating the fact that a person is a moronic troll.
Thanks again for your help.   I'm kinda not into chatting and checking these message board things.  As long as the links I place are kept, that's all I care about.""",0.934,0,0,"`` record , tried `` '' calm reasonable '' '' time . , vigilant troll recruit `` '' friend '' '' swarm , . personally , , lengthy discussion Jim Wales . . overrode bye , , waited . fact involve legal entity board member . heard . refuse involve bullshit . need step big picture . 's great invested project , really evaluate situation LOT longer start blocking people . equal us site . Unfortunately , need grandiose attention . , nice guy , celebs work nice people n't deserve crap . Sam Harris example , way , great page going , troll edited couple line . Fine , , link official web site stay . 's common sense , said , discussion . Stating fact rude . includes stating fact person moronic troll . Thanks help . 'm kinda chatting checking message board thing . long link place kept , 's care . ''",0,0,0.07400000000000001,0.8029999999999999,1,0,0.123,0,0,55,1,0,0,272
0,5,438,"The implication for this article is this: The objections of anti-gay people to being labeled as such do occur and should be noted.  However, it would actually be biased to give their point of view equal weight.  Their assertion that they can be anti-gay and not be considered anti-gay is literally and logically incorrect.  The phenomenon should be noted but this article should not pretend their illogical assertions are somehow logical.","The implication for this article is this: The objections of anti-gay people to being labeled as such do occur and should be noted.  However, it would actually be biased to give their point of view equal weight.  Their assertion that they can be anti-gay and not be considered anti-gay is literally and logically incorrect.  The phenomenon should be noted but this article should not pretend their illogical assertions are somehow logical.",-0.0274,0,0,"implication article : objection anti-gay people labeled occur noted . , actually biased point view equal weight . assertion anti-gay considered anti-gay literally logically incorrect . phenomenon noted article pretend illogical assertion logical .",0,0,0.022,0.958,1,0,0.02,0,0,9,2,0,0,71
0,4,215,"Nappy is actually playing this weekend and next. I plan to see the final performance on April 1st. Whole shebang runs 8 hours including a dinner break, two intermissions, & 5 &1/2 hours of film running 1:30 to 9:30.","Nappy is actually playing this weekend and next. I plan to see the final performance on April 1st. Whole shebang runs 8 hours including a dinner break, two intermissions, & 5 &1/2 hours of film running 1:30 to 9:30.",0.2023,0,0,"Nappy actually playing weekend . plan final performance April 1st . shebang run 8 hour including dinner break , intermission , & 5 & 1/2 hour film running 1:30 9:30 .",0,0,0.0,0.948,1,0,0.052000000000000005,0,0,10,0,0,0,39
0,11,238,"February 2010 (UTC)  Can't really see the point of the discussion. 50 million of the people in question haven't even died yet. Can the contributor give us the names of the 6 million or so others who HAVE died? Williamgeorgefraser 10:53, 7","February 2010 (UTC)

Can't really see the point of the discussion. 50 million of the people in question haven't even died yet. Can the contributor give us the names of the 6 million or so others who HAVE died? Williamgeorgefraser 10:53, 7",0.7048,0,0,"February 2010 ( UTC ) Ca n't really point discussion . 50 million people question n't died . contributor name 6 million died ? Williamgeorgefraser 10:53 , 7",0,0,0.0,0.867,1,0,0.133,0,0,9,0,0,0,42
1,64,761,Cantor was born in St Petersburg which last time I checked was in RUSSIA - and lived there for 11 years - while you insist - after repeated attempts by me to edit and correct your FALSE claims - you have cowardly now blocked edits - the fact remains - Georg Cantor was and will ALWAYS be a RUSSIAN national - you amaze me at your ignorance to try to claim him for Germany - I do not care if he obtained German citizenship or not - he is RUSSIAN - period - stop the false claims - if you were so sure of yourself you would allow edits and see how many times I insist to correct YOUR errors - you do the mathematics community a disservice and your edit blocks PROVE you are in the wrong - the TRUTH remains - Georg Cantor was RUSSIAN - period - correct it damn it,Cantor was born in St Petersburg which last time I checked was in RUSSIA - and lived there for 11 years - while you insist - after repeated attempts by me to edit and correct your FALSE claims - you have cowardly now blocked edits - the fact remains - Georg Cantor was and will ALWAYS be a RUSSIAN national - you amaze me at your ignorance to try to claim him for Germany - I do not care if he obtained German citizenship or not - he is RUSSIAN - period - stop the false claims - if you were so sure of yourself you would allow edits and see how many times I insist to correct YOUR errors - you do the mathematics community a disservice and your edit blocks PROVE you are in the wrong - the TRUTH remains - Georg Cantor was RUSSIAN - period - correct it damn it,-0.8273,0,0,precentor Born St Petersburg clip chequered Russia - subsist xi year - assert - recur essay edit correct treacherously exact - cowardly choke_up edit - fact stay - Georg choirmaster Russian national - flummox ignorance try_out claim FRG - care receive High_German citizenship - Russian - period - stay false call - certain appropriate redact time insist right mistake - mathematics residential_district ill_turn blue-pencil close_up prove wrong - truth stay - Georg choirmaster Russian - period - right blessed,0,0,0.145,0.78,0,0,0.075,0,0,17,1,0,1,154
0,6,294,"Ok. You're right, I checked. It had been below the main Islam template however - it doesnt mean that cant or shouldnt change. Article flow has to be considered and the next most relevant template has to be considered which enables the reader to go more deeply into the subject.  (talk•contribs)","Ok. You're right, I checked. It had been below the main Islam template however - it doesnt mean that cant or shouldnt change. Article flow has to be considered and the next most relevant template has to be considered which enables the reader to go more deeply into the subject.  (talk•contribs)",0.29600000000000004,0,0,"Ok. 're right , checked . main Islam template - doesnt mean shouldnt change . Article flow considered relevant template considered enables reader deeply subject . ( talk•contribs )",0,0,0.0,0.956,1,0,0.044,0,0,10,0,0,0,51
1,9,390,What's a troll? Somone whose not a lying leftist parasite like you? Always remember. You are not a scientist. You are a public tit science worker. I can see you are not up to coming up with any evidence for your ridiculous level of certitude in these matters. I thought you people had rules against useless idiots like Willian insulting people. You want to get rid of some of your dead wood,What's a troll? Somone whose not a lying leftist parasite like you? Always remember. You are not a scientist. You are a public tit science worker. I can see you are not up to coming up with any evidence for your ridiculous level of certitude in these matters. I thought you people had rules against useless idiots like Willian insulting people. You want to get rid of some of your dead wood,-0.7170000000000001,0,1,'s trolling ? Somone dwell left-winger leech like ? recollect . scientist . world breast science prole . do certify pathetic layer cocksureness matter . conceive people reign useless retard like Willian diss people . want rid numb Natalie_Wood,0,0,0.16399999999999998,0.71,0,0,0.127,0,0,8,0,0,1,72
1,2,25,Fuck you!!!You are a pig!,Fuck you!!!You are a pig!,-0.6876,0,1,shag ! ! ! devour !,0,0,0.609,0.391,0,1,0.0,0,1,4,1,0,1,5
0,5,379,"What?   What on earth are you talking about and who on earth is Touth? if you are seeing bad edits being made by a shithead vandal who is shareing my ip iddress then all you do is keep reverting. Simple. As for me, i do not vandalise this site and i only edit images and rarely make miner edits.  one more thing, do not send bossy comments on my talk page. thx and happy editing!","What? 

What on earth are you talking about and who on earth is Touth?
if you are seeing bad edits being made by a shithead vandal who is shareing my ip iddress then all you do is keep reverting. Simple.
As for me, i do not vandalise this site and i only edit images and rarely make miner edits.

one more thing, do not send bossy comments on my talk page. thx and happy editing!",-0.4682,0,0,"? earth talking earth Touth ? seeing bad edits shithead vandal shareing ip iddress reverting . Simple . , vandalise site edit image rarely make miner edits . thing , send bossy comment talk page . thx happy editing !",0,0,0.1,0.825,1,0,0.075,0,0,9,1,0,0,75
0,3,127,"Can do, I'll take a look at them this afternoon. From first glance, we should at least be able to get rid of the peacock terms.","Can do, I'll take a look at them this afternoon. From first glance, we should at least be able to get rid of the peacock terms.",0.0,0,0,", 'll look afternoon . glance , able rid peacock term .",0,0,0.0,1.0,1,0,0.0,0,0,5,1,0,0,26
1,2,47,So how many Serbian warmongers did you kill? x:,So how many Serbian warmongers did you kill? x:,-0.8591,0,0,Serb militarist kill ? X :,0,0,0.5479999999999999,0.452,0,0,0.0,0,0,2,0,0,1,9
0,8,544,"""   I too have given numerous reasons and now the ball is in your court to respond (at the second-last section started by Legalese). The kind of civility given will be the kind that will be given back; if you feel squeamish on my username and contribs, I too will assume genders after all we're all anonymous aren't we ? There is no need of """"knowing"""" anyone personally here. That's not required for discussion. I've had hundreds of discussions with hundreds of people here and I've known about only 2 (and that too when they chose to tell). ""","""

 I too have given numerous reasons and now the ball is in your court to respond (at the second-last section started by Legalese). The kind of civility given will be the kind that will be given back; if you feel squeamish on my username and contribs, I too will assume genders after all we're all anonymous aren't we ? There is no need of """"knowing"""" anyone personally here. That's not required for discussion. I've had hundreds of discussions with hundreds of people here and I've known about only 2 (and that too when they chose to tell). """,-0.29600000000000004,0,0,"`` given numerous reason ball court respond ( second-last section started Legalese ) . kind civility given kind given ; feel squeamish username contribs , assume gender 're anonymous n't ? need `` '' knowing '' '' personally . 's required discussion . 've hundred discussion hundred people 've known 2 ( chose tell ) . ``",0,0,0.023,0.977,1,0,0.0,0,0,23,1,0,0,99
